,Unnamed: 0,dyn,ip_x,REG_RDI,REG_RSI,REG_RBP,REG_RSP,REG_RDX,REG_RCX,REG_RAX,REG_RFLAGS,REG_RIP,memread_addr_1,read_size_1,mem_val_1,displacement_1,base_reg_1,index_reg_1,scale_1,memwrite_addr,read_size,mem_val,displacement,base_reg,index_reg,scale, prop_his,num,ip_y,reg,left,right,result
128,128,35796,4203764,25212674,139698204563021.0,140731406239840,140731406239648,100,139698204554912.0,77.0,518,4203764,0,0,0,0,0,0,0,25212674,1,0,0,3,0,1,2240,2012622,4203764,4,35792,35796,3
129,129,35869,4203696,25212676,139698204563004.0,140731406239840,140731406239648,100,9.0,13.0,514,4203696,140731406239796,4,3246391296,4294967252,0,0,1,0,0,0,0,0,0,0,96,460356,4203696,100,35869,35869,3
130,130,36207,4203729,0,139698204563104.0,140731406239840,140731406239648,100,139698204554912.0,229.0,514,4203729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,463205,4203729,101,36207,36207,4
131,131,36417,4203753,25212695,139698204562953.0,140731406239840,140731406239648,100,139698204554912.0,9.0,514,4203753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,1902952,4203753,11,36417,36417,2
132,132,36627,4203729,0,139698204563104.0,140731406239840,140731406239648,100,139698204554912.0,101.0,514,4203729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,460483,4203729,100,36624,36627,4
133,133,37012,4203692,25212714,139698204562963.0,140731406239840,140731406239648,100,16.0,17.0,518,4203692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1404395,4203692,10,37012,37012,4
134,134,37246,4203701,25212722,139698204562997.0,140731406239840,140731406239648,100,16.0,17.0,518,4203701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,460587,4203701,100,37246,37246,4
135,135,38442,4203681,25212762,139698204562972.0,140731406239840,140731406239648,100,139698204554912.0,4.0,642,4203681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1404795,4203681,10,38442,38442,3
136,136,38490,4203764,25212764,139698204562980.0,140731406239840,140731406239648,100,139698204554912.0,36.0,514,4203764,0,0,0,0,0,0,0,25212764,1,0,0,3,0,1,2240,2012802,4203764,4,38486,38490,3
137,137,38723,4203701,25212771,139698204562945.0,140731406239840,140731406239648,100,49.0,74.0,514,4203701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,460832,4203701,100,38723,38723,4
138,138,38781,4203701,25212773,139698204562946.0,140731406239840,140731406239648,100,25.0,50.0,530,4203701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,460842,4203701,100,38781,38781,3
139,139,39056,4203767,25212783,139698204562951.0,140731406239840,140731406239648,100,139698204554912.0,7.0,530,4203767,0,0,0,0,0,0,0,140731406239656,8,100,4294967112,5,0,1,4097,467168,4203767,8,39045,39056,3
140,140,39094,4203681,25212784,139698204562948.0,140731406239840,140731406239648,100,139698204554912.0,5.0,663,4203681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1404977,4203681,10,39094,39094,4
141,141,39189,4203782,25212787,139698204562944.0,140731406239840,140731406239648,100,139698204554912.0,4294967290.0,646,4203782,0,0,0,0,0,0,0,140731406239776,4,4294967289,4294967232,5,0,1,49152,1405005,4203782,10,39189,39189,4
142,142,39403,4203696,25212794,139698204562954.0,140731406239840,140731406239648,100,1.0,37.0,514,4203696,140731406239796,4,3246391296,4294967252,0,0,1,0,0,0,0,0,0,0,96,460946,4203696,100,39403,39403,3
143,143,39783,4203782,25212807,139698204562947.0,140731406239840,140731406239648,100,139698204554912.0,4294967295.0,646,4203782,0,0,0,0,0,0,0,140731406239776,4,4294967294,4294967232,5,0,1,49152,1405171,4203782,10,39783,39783,4
144,144,39944,4203729,356,139698204563104.0,140731406239840,140731406239648,100,139698204554912.0,455.0,514,4203729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,461038,4203729,100,39941,39944,3
145,145,40562,4204049,83457,168.0,140731406239840,140731406239648,25212605,25212605.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,467276,4204049,8,40562,40562,2
146,146,40915,4204032,213093,35640.0,140731406239840,140731406239648,25211467,25211466.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211466,4294967200,5,0,1,24,467326,4204032,8,40915,40915,2
147,147,41033,4204090,8099,0.0,140731406239840,140731406239648,83,25211189.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2404,4204090,3,41033,41033,4
148,148,41156,4204157,296548,0.0,140731406239840,140731406239648,19,25211492.0,4294967291.0,642,4204157,0,0,0,0,0,0,0,140731406239768,4,4294967290,4294967224,5,0,1,192,1405417,4204157,10,41156,41156,3
149,149,41256,4204092,8147,48.0,140731406239840,140731406239648,64,25211189.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,8099,4294967220,5,0,1,3145736,2435,4204092,3,41256,41256,3
150,150,41450,4204060,558880,37.0,140731406239840,140731406239648,25212631,25212630.0,0.0,518,4204060,25212630,1,19,0,9,0,1,0,0,0,0,0,0,0,2176,930450,4204060,9,41448,41450,2
151,151,41703,4204046,730081,45.0,140731406239840,140731406239648,25211527,25212637.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,930486,4204046,9,41703,41703,2
152,152,41931,4204003,1109752,119000.0,140731406239840,140731406239648,35,25211189.0,0.0,599,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1405538,4204003,10,41931,41931,3
153,153,41937,4204032,1109752,119000.0,140731406239840,140731406239648,25211534,25211533.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211533,4294967200,5,0,1,24,467473,4204032,8,41937,41937,2
154,154,42187,4204078,85,1.0,140731406239840,140731406239648,43,25211189.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2568,4204078,3,42187,42187,4
155,155,42365,4204039,1761989,40.0,140731406239840,140731406239648,25211565,25211564.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,40,4294967216,5,0,1,96,2013298,4204039,4,42365,42365,4
156,156,42919,4204003,3414220,164736.0,140731406239840,140731406239648,39,25211189.0,4294967294.0,642,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1405692,4204003,10,42919,42919,3
157,157,43096,4204036,4651039,224640.0,140731406239840,140731406239648,25211605,25211604.0,0.0,514,4204036,25211604,1,37,0,9,0,1,0,0,0,0,0,0,0,34,930689,4204036,9,43094,43096,2
158,158,43218,4204108,4974395,29304.0,140731406239840,140731406239648,37,25211189.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2716,4204108,3,43218,43218,4
159,159,43352,4204036,5061821,33174.0,140731406239840,140731406239648,25211631,25211630.0,0.0,514,4204036,25211630,1,39,0,9,0,1,0,0,0,0,0,0,0,34,930726,4204036,9,43350,43352,2
160,160,43453,4204032,5453639,195358.0,140731406239840,140731406239648,25211634,25211633.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211633,4294967200,5,0,1,24,467691,4204032,8,43453,43453,2
161,161,43726,4204036,7338648,70034.0,140731406239840,140731406239648,25211642,25211641.0,0.0,518,4204036,25211641,1,36,0,9,0,1,0,0,0,0,0,0,0,34,930781,4204036,9,43724,43726,2
162,162,43742,4204092,197819,891.0,140731406239840,140731406239648,36,25211189.0,1.8446744073709552e+19,518,4204092,0,0,0,0,0,0,0,140731406239764,4,196928,4294967220,5,0,1,3145736,2790,4204092,3,43742,43742,4
163,163,44051,4204039,8457639,35.0,140731406239840,140731406239648,25211670,25211669.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,35,4294967216,5,0,1,96,2013586,4204039,4,44051,44051,3
164,164,44229,4204071,9773320,20.0,140731406239840,140731406239648,38,25211189.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1405892,4204071,10,44216,44229,3
165,165,44487,4204078,96,53.0,140731406239840,140731406239648,39,25211189.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2893,4204078,3,44487,44487,3
166,166,44567,4204119,10913169,308000.0,140731406239840,140731406239648,35,25211189.0,4294967295.0,514,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1405946,4204119,10,44567,44567,3
167,167,44577,4204032,10913169,308000.0,140731406239840,140731406239648,25211704,25211703.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211703,4294967200,5,0,1,24,467853,4204032,8,44577,44577,2
168,168,44758,4204074,12153788,19.0,140731406239840,140731406239648,38,25211189.0,1.8446744073709552e+19,659,4204074,25211151,1,97,0,9,10,1,0,0,0,0,0,0,0,53248,930933,4204074,9,44756,44758,2
169,169,44993,4204119,12475333,104160.0,140731406239840,140731406239648,40,25211189.0,4294967292.0,518,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1406013,4204119,10,44993,44993,3
170,170,45683,4204090,403733,5141.0,140731406239840,140731406239648,38,25211189.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,3064,4204090,3,45683,45683,4
171,171,45883,4204078,85,2.0,140731406239840,140731406239648,43,25211189.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3093,4204078,3,45883,45883,4
172,172,46410,4204074,16423396,1.0,140731406239840,140731406239648,92,25211189.0,1.8446744073709552e+19,659,4204074,25211097,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1406231,4204074,10,46410,46410,3
173,173,47341,4204110,17067355,21978.0,140731406239840,140731406239648,37,25211189.0,1.8446744073709552e+19,514,4204110,0,0,0,0,0,0,0,140731406239700,4,17045377,4294967156,5,0,1,67108872,3302,4204110,3,47341,47341,4
174,174,47743,4204022,17104445,14652.0,140731406239840,140731406239648,37,25211907.0,0.0,663,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,931366,4204022,9,47743,47743,2
175,175,48514,4204074,76748,0.0,140731406239840,140731406239648,168,25211191.0,1.8446744073709552e+19,659,4204074,25211023,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1406561,4204074,10,48514,48514,3
176,176,48519,4204090,2093,0.0,140731406239840,140731406239648,168,25211191.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2014347,4204090,4,48518,48519,3
177,177,48812,4204098,3980,792.0,140731406239840,140731406239648,36,25211191.0,1.8446744073709552e+19,514,4204098,140731406239760,4,36,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2014396,4204098,4,48812,48812,3
178,178,49399,4204071,479557,20.0,140731406239840,140731406239648,37,25211191.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,468548,4204071,8,49399,49399,3
179,179,49888,4204049,951810,35.0,140731406239840,140731406239648,25212643,25212643.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,468617,4204049,8,49888,49888,2
180,180,50239,4204022,1611075,7760.0,140731406239840,140731406239648,40,25211562.0,0.0,646,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,931729,4204022,9,50239,50239,2
181,181,50470,4204124,2421952,210672.0,140731406239840,140731406239648,38,25211191.0,1.0,514,4204124,0,0,0,0,0,0,0,140731406239772,4,0,4294967228,5,0,1,536870913,1406866,4204124,10,50470,50470,3
182,182,50622,4204060,3000904,39.0,140731406239840,140731406239648,25212665,25212664.0,0.0,518,4204060,25212664,1,11,0,9,0,1,0,0,0,0,0,0,0,2176,931787,4204060,9,50620,50622,2
183,183,50989,4204090,103764,7700.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2014767,4204090,4,50988,50989,3
184,184,51258,4204006,5064421,11286.0,140731406239840,140731406239648,19,25211629.0,4294967289.0,642,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1906000,4204006,25,51258,51258,2
185,185,51622,4204098,192767,5247.0,140731406239840,140731406239648,39,25211191.0,1.8446744073709552e+19,518,4204098,140731406239760,4,39,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2014876,4204098,4,51622,51622,3
186,186,52603,4204078,99,88.0,140731406239840,140731406239648,39,25211191.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2015041,4204078,4,52599,52603,3
187,187,53727,4204078,73,32.0,140731406239840,140731406239648,48,25211191.0,1.8446744073709552e+19,643,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,4203,4204078,3,53727,53727,3
188,188,53941,4204046,15883840,64.0,140731406239840,140731406239648,25211801,25212758.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,932270,4204046,9,53941,53941,2
189,189,54540,4204060,16635530,38.0,140731406239840,140731406239648,25212776,25212775.0,0.0,514,4204060,25212775,1,7,0,9,0,1,0,0,0,0,0,0,0,2176,932358,4204060,9,54538,54540,2
190,190,54690,4204108,16827304,74000.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2015399,4204108,4,54689,54690,3
191,191,55046,4204098,454455,200.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,530,4204098,140731406239760,4,37,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2015458,4204098,4,55046,55046,3
192,192,55210,4204081,100,1000.0,140731406239840,140731406239648,37,25211191.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,891,4294967212,5,0,1,196608,2015486,4204081,4,55210,55210,3
193,193,55230,4204025,17166510,37000.0,140731406239840,140731406239648,25211875,25211875.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,469385,4204025,8,55230,55230,2
194,194,56014,4204241,17309739,0.0,140731406239840,140731406239648,0,370000.0,16939739.0,518,4204241,140731406239756,4,451809,4294967212,0,0,1,0,0,0,0,0,0,0,28,1407731,4204241,10,56014,56014,4
195,195,56130,4204108,0,0.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2015641,4204108,4,56129,56130,3
196,196,56363,4204090,1386,396.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,4574,4204090,3,56363,56363,4
197,197,56524,4204060,65439,169.0,140731406239840,140731406239648,25212606,25212605.0,0.0,518,4204060,25212605,1,0,0,9,0,1,0,0,0,0,0,0,0,2176,932647,4204060,9,56522,56524,2
198,198,56684,4204081,100,200.0,140731406239840,140731406239648,38,25211192.0,1.8446744073709552e+19,514,4204081,0,0,0,0,0,0,0,140731406239756,4,97,4294967212,5,0,1,196608,2015734,4204081,4,56684,56684,3
199,199,56716,4204074,76434,3.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,663,4204074,25211155,1,99,0,9,10,1,0,0,0,0,0,0,0,53248,932675,4204074,9,56714,56716,2
200,200,56721,4204090,2079,297.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,4624,4204090,3,56721,56721,4
201,201,56739,4204032,87423,10989.0,140731406239840,140731406239648,25211465,25211464.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211464,4294967200,5,0,1,24,469602,4204032,8,56739,56739,2
202,202,56745,4204056,87423,36.0,140731406239840,140731406239648,25212612,25212611.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212611,4294967184,5,0,1,1536,469604,4204056,8,56745,56745,2
203,203,56836,4204006,170286,32967.0,140731406239840,140731406239648,37,25211192.0,0.0,663,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1906180,4204006,25,56836,56836,2
204,204,56891,4204090,5653,873.0,140731406239840,140731406239648,35,25211192.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,4649,4204090,3,56891,56891,4
205,205,56891,4204090,5653,873.0,140731406239840,140731406239648,35,25211192.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2015771,4204090,4,56890,56891,3
206,206,57808,4204081,97,1940.0,140731406239840,140731406239648,35,25211192.0,1.8446744073709552e+19,514,4204081,0,0,0,0,0,0,0,140731406239756,4,1300,4294967212,5,0,1,196608,2015926,4204081,4,57808,57808,3
207,207,58118,4204092,39743,291.0,140731406239840,140731406239648,41,25211192.0,1.8446744073709552e+19,518,4204092,0,0,0,0,0,0,0,140731406239764,4,39452,4294967220,5,0,1,3145736,4825,4204092,3,58118,58118,3
208,208,58274,4204098,41717,1089.0,140731406239840,140731406239648,40,25211192.0,1.8446744073709552e+19,518,4204098,140731406239760,4,40,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2016006,4204098,4,58274,58274,3
209,209,58657,4204003,3020815,22800.0,140731406239840,140731406239648,38,25211192.0,7.0,514,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1408139,4204003,10,58657,58657,4
210,210,58692,4204006,3028415,7600.0,140731406239840,140731406239648,38,25211192.0,8.0,514,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1906239,4204006,25,58692,58692,2
211,211,59540,4204124,6700002,334400.0,140731406239840,140731406239648,38,25211192.0,2.0,514,4204124,0,0,0,0,0,0,0,140731406239772,4,1,4294967228,5,0,1,536870913,1408277,4204124,10,59540,59540,4
212,212,59608,4204124,7183255,201400.0,140731406239840,140731406239648,38,25211192.0,4.0,514,4204124,0,0,0,0,0,0,0,140731406239772,4,3,4294967228,5,0,1,536870913,1408287,4204124,10,59608,59608,3
213,213,59697,4204078,99,9.0,140731406239840,140731406239648,36,25211192.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,5048,4204078,3,59697,59697,3
214,214,59721,4204039,7404223,37.0,140731406239840,140731406239648,25211645,25211644.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,36,4294967216,5,0,1,96,2016254,4204039,4,59721,59721,3
215,215,59748,4204006,7418875,14652.0,140731406239840,140731406239648,37,25211192.0,8.0,514,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1906273,4204006,25,59748,59748,2
216,216,60732,4204124,12314411,67716.0,140731406239840,140731406239648,36,25211192.0,6.0,518,4204124,0,0,0,0,0,0,0,140731406239772,4,5,4294967228,5,0,1,536870913,1408461,4204124,10,60732,60732,4
217,217,60751,4204071,12314411,9.0,140731406239840,140731406239648,38,25211192.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1408463,4204071,10,60738,60751,3
218,218,61663,4204039,15452211,48.0,140731406239840,140731406239648,25211776,25211775.0,0.0,530,4204039,0,0,0,0,0,0,0,140731406239760,4,41,4294967216,5,0,1,96,2016584,4204039,4,61663,61663,3
219,219,62055,4204039,16048639,35.0,140731406239840,140731406239648,25211806,25211805.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,35,4294967216,5,0,1,96,2016650,4204039,4,62055,62055,3
220,220,62312,4204108,16549977,0.0,140731406239840,140731406239648,92,25211192.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,5421,4204108,3,62312,62312,3
221,221,62446,4204036,16549977,0.0,140731406239840,140731406239648,25211836,25211835.0,0.0,514,4204036,25211835,1,35,0,9,0,1,0,0,0,0,0,0,0,34,933509,4204036,9,62444,62446,2
222,222,62870,4204092,447304,0.0,140731406239840,140731406239648,169,25211192.0,1.8446744073709552e+19,518,4204092,0,0,0,0,0,0,0,140731406239764,4,447304,4294967220,5,0,1,3145736,5500,4204092,3,62870,62870,4
223,223,63278,4204025,17078376,0.0,140731406239840,140731406239648,25211878,25211878.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,470543,4204025,8,63278,63278,2
224,224,63857,4204090,453830,0.0,140731406239840,140731406239648,167,25211192.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,5639,4204090,3,63857,63857,3
225,225,63959,4204090,453830,0.0,140731406239840,140731406239648,167,25211192.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,5654,4204090,3,63959,63959,4
226,226,63986,4204168,17147348,0.0,140731406239840,140731406239648,19,25211936.0,453830.0,514,4204168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1408969,4204168,10,63986,63986,3
227,227,64044,4203983,7,38.0,140731406239840,140731406239648,38,25211192.0,4294967289.0,642,4203983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8589934608,1906413,4203983,25,64044,64044,2
228,228,64130,4204060,0,37.0,140731406239840,140731406239648,25212595,25212594.0,0.0,514,4204060,25212594,1,0,0,9,0,1,0,0,0,0,0,0,0,2176,933755,4204060,9,64128,64130,2
229,229,65955,4204071,1147402,28.0,140731406239840,140731406239648,45,25211192.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,470930,4204071,8,65955,65955,3
230,230,66310,4204060,1573934,35.0,140731406239840,140731406239648,25212657,25212656.0,0.0,514,4204060,25212656,1,32,0,9,0,1,0,0,0,0,0,0,0,2176,934073,4204060,9,66308,66310,2
231,231,67149,4204078,99,8.0,140731406239840,140731406239648,40,25211192.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2017517,4204078,4,67145,67149,4
232,232,67676,4204074,7304194,9.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,663,4204074,25211155,1,99,0,9,10,1,0,0,0,0,0,0,0,53248,934273,4204074,9,67674,67676,2
233,233,67888,4204036,7598897,122220.0,140731406239840,140731406239648,25211670,25211669.0,0.0,514,4204036,25211669,1,35,0,9,0,1,0,0,0,0,0,0,0,34,934302,4204036,9,67886,67888,2
234,234,68021,4204022,8804468,380000.0,140731406239840,140731406239648,38,25211673.0,0.0,663,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,934321,4204022,9,68021,68021,2
235,235,69017,4204056,12894139,40.0,140731406239840,140731406239648,25212734,25212733.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212733,4294967184,5,0,1,1536,471370,4204056,8,69017,69017,2
236,236,69327,4203997,14398548,10989.0,140731406239840,140731406239648,19,25211767.0,4294967289.0,663,4203997,0,0,0,0,0,0,0,140731406239772,4,8,4294967228,5,0,1,6,1409802,4203997,10,69327,69327,3
237,237,69959,4204003,15921835,25641.0,140731406239840,140731406239648,37,25211192.0,4294967292.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1409900,4204003,10,69959,69959,3
238,238,70174,4204049,16425082,104.0,140731406239840,140731406239648,25212766,25212766.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,471536,4204049,8,70174,70174,2
239,239,70179,4204071,16425082,28.0,140731406239840,140731406239648,104,25211192.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,471538,4204071,8,70179,70179,3
240,240,70207,4204046,16425082,98.0,140731406239840,140731406239648,25211812,25212767.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,934641,4204046,9,70207,70207,2
241,241,70408,4204092,431058,0.0,140731406239840,140731406239648,35,25211192.0,1.8446744073709552e+19,518,4204092,0,0,0,0,0,0,0,140731406239764,4,431058,4294967220,5,0,1,3145736,6565,4204092,3,70408,70408,4
242,242,70470,4204074,16432907,4.0,140731406239840,140731406239648,37,25211192.0,1.8446744073709552e+19,663,4204074,25211155,1,99,0,9,10,1,0,0,0,0,0,0,0,53248,934680,4204074,9,70468,70470,2
243,243,70919,4204032,16710419,0.0,140731406239840,140731406239648,25211870,25211869.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211869,4294967200,5,0,1,24,471642,4204032,8,70919,70919,2
244,244,71492,4204074,16852385,0.0,140731406239840,140731406239648,41,25211192.0,1.8446744073709552e+19,663,4204074,25211151,1,97,0,9,10,1,0,0,0,0,0,0,0,53248,1410138,4204074,10,71492,71492,3
